"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126"
0.115091720857935,0.236722807001717,0.166794063328384,0.608882476180877,-0.0409634448275809,0.00609283250975127,0.173921705715437,0.224136031615369,0.227633266942603,0.465605108270035,-0.0356386498777728,0.103378059373047,0.18200303041403,0.181074631486904,0.240477177481463,0.317931416985376,-0.0834941404016995,0.282307131427638,0.228344427939026,0.174214111700775,0.264030772481696,0.256895422177036,-0.153746011386504,0.363813496189042,0.201795498855306,0.0942371093771616,0.287235458941788,0.175201990502522,-0.143902652971907,0.460638523864878,0.216211800096651,0.082715360798941,0.328767690206938,0.022032246130234,-0.145146208851826,0.484225746534115,0.243973756702209,0.033719019791226,0.335647667406677,0.000442798409375795,-0.137767209331609,0.546811196456766,0.231446478470795,0.000917622083721275,0.371663831756937,-0.0392698486644808,-0.0868137835842478,0.554625106040853,0.228986878879433,-0.0251148033760545,0.334759499120543,-0.0912779728725135,-0.056362897059333,0.560518071769784,0.246518124247415,-0.03672441824946,0.380717323582036,-0.16450054037985,-0.0249165188177156,0.544636563539862,0.248290208648984,-0.00227661471440569,0.343138124246785,-0.158093649640262,0.0432561608845667,0.473139285586594,0.223553148135131,0.0176513249631827,0.363648565838919,-0.189648164227023,0.0932755038712096,0.463760349204403,0.216307743460224,0.0485777060514056,0.343483220814898,-0.202546235805245,0.168619880686648,0.406950812638641,0.210657810690065,0.0343231529497466,0.330585855317059,-0.17058227438351,0.267465496032535,0.362729861994842,0.206732268966202,0.0779555660481452,0.322445493971258,-0.145042589847982,0.384589709244102,0.286554800064114,0.179093074320584,0.0734816350045839,0.299401468308846,-0.0773461143083679,0.418519831366998,0.169712831098726,0.165531040861575,0.0117576378102928,0.255669898242278,-0.0913450014524869,0.516957766287218,0.148226968318743,0.13749188395858,0.000893462305398236,0.201232566405595,-0.0128033445605954,0.595187595369708,0.117816261854193,0.103419366820358,-0.00668776365605523,0.207904393460623,0.0535352819935827,0.661521283160482,0.096257294441178,0.131525168869773,-0.0533115294247863,0.158131991016033,0.139936498129119,0.725467453959163,0.0997189841377257,0.0745656696536599,-0.0878077194955086,0.119252700266603,0.251106655809769,0.761766946667549,0.147299926257387
0.175769280057097,0.474473232740438,-0.0148721761700026,0.753902355263743,-0.00825379711404726,0.0225623750941574,0.190025641749844,0.362979119521119,0.0760424982325054,0.531278683234929,-0.082742533934048,-0.0473221867257609,0.182233725069862,0.297280942325086,0.169240452142026,0.464179307696497,-0.121424406368605,-0.12643947237584,0.26897905345723,0.189181984107456,0.274335965211528,0.297102422149768,-0.0965305046446056,-0.179920050048656,0.242077960601028,0.125606995138919,0.312319528044493,0.195768210858183,-0.132778132209309,-0.194428486386648,0.301800177146114,0.0181484454581748,0.325239001891551,0.108684131302989,-0.174939330646031,-0.236757751233049,0.318233046628474,-0.0204598365072748,0.359971629316201,-0.0190222387027698,-0.170891224181957,-0.208430038681851,0.321700759647773,-0.0502263223462182,0.447697235647691,-0.117978856112955,-0.116062049170535,-0.132717375579817,0.291763761295263,-0.0896739068804365,0.384432158139953,-0.131973116962419,-0.0848527350649515,-0.0983161941903035,0.316607969705275,-0.121200918567406,0.40575870805138,-0.202965258211584,-0.0559685332741448,0.0044680899049545,0.261289429526968,-0.115088019311553,0.3770209071617,-0.235028476192714,0.0181376788923398,0.0855139156020126,0.312202849986125,-0.153245599021404,0.419982972382877,-0.237126781699026,0.125720732652209,0.229551830614746,0.272342054715114,-0.131546865840433,0.383958491350744,-0.208930171972642,0.246440104693012,0.336581736700797,0.270358002643412,-0.196106358935375,0.373876628041574,-0.240143822800793,0.328995894056222,0.485087666382681,0.246354607683926,-0.16728758083821,0.377583913063074,-0.179024977694728,0.442487035422678,0.648654561811573,0.225190951309695,-0.108233967100313,0.454254441165861,-0.187049821201854,0.537922980777556,0.772329834739447,0.223161011854177,-0.0619824664266959,0.437368689625004,-0.0858336284522102,0.672231088441651,0.865875145375823,0.197443728841432,0.00955729318321949,0.473246268105234,-0.0100813811091873,0.747986930375435,0.978396699477316,0.165657938698319,0.0643859016416438,0.567043371384684,0.066878359330713,0.809132363573106,0.98831143865925,0.128186645357173,0.13599177257862,0.619196007572653,0.214902249822286,0.876019649097547,1.05374674619019,0.0804872561115174,0.144488557568293,0.700487086863103,0.303875206758426,0.985047956852254,1.0364085974446
-0.0124974548927621,0.583693365196224,0.127306271998113,0.467977386709131,-0.0167501598538192,0.0138556849931753,0.0944971339476322,0.526176815203689,0.146555843751343,0.36628731846145,-0.0446320128719726,0.0828947410180002,0.242788465216443,0.430215048687633,0.225806414752646,0.23172794622428,-0.0629241418431119,0.211877799559492,0.32983111375763,0.367567654814133,0.210577066703166,0.159002010289782,-0.105518319018471,0.254349165418157,0.416280695521986,0.290596139460549,0.266743948277551,0.107387430352858,-0.111771232177873,0.33430989507474,0.444470764051197,0.167355458160983,0.277971574884781,0.0684192016783735,-0.11062454715454,0.39627567097885,0.495749298708932,0.0617011219638914,0.280367242182062,-0.00304098034612374,-0.125027183984587,0.416802423531085,0.512244854968254,0.0139193153093262,0.259241307485476,-0.0439878759064437,-0.0813892609401498,0.44094936489485,0.493135074287847,-0.0414710995228845,0.263562549051288,-0.0875180213619106,-0.0606833948670978,0.450480528121973,0.518657609791286,-0.0299801480040959,0.271129592718575,-0.118374588358461,-0.0309651755566351,0.462026608331648,0.527874729427309,-0.0272940613164835,0.250070206322969,-0.121446638078829,0.0390603645463285,0.411161015816499,0.532617379421507,0.00183384750760461,0.246577877464215,-0.132129009193612,0.0998461143041348,0.374543975093577,0.478763549108183,0.0680365053335096,0.268672001733764,-0.115651494535977,0.176928758123929,0.295585967288569,0.527343817779758,0.0942552842734567,0.247616051198059,-0.121963235553296,0.216050901187255,0.257292411278392,0.5022119908775,0.101666437312246,0.250173637537883,-0.107884058250388,0.26534935156485,0.225678090091136,0.5451903848249,0.120042788305691,0.205994730954784,-0.0917337151981523,0.328490568004148,0.182863331312206,0.586779005515095,0.132483437987648,0.236092249510756,-0.0705647130574302,0.421350918741485,0.0900976987724728,0.659131631915566,0.0571332164620449,0.197561334601354,-0.00971280436603062,0.470392180713147,0.0797071851036116,0.729147754398481,-0.0213415629826659,0.0969107856966984,0.0414222564013302,0.540755209617338,0.0922872200727007,0.780695284276851,-0.149726959865472,0.0942985924733538,0.109877048804537,0.590761484094902,0.0923966530074068,0.9288166419422,-0.208512773481475,0.0667390756256746,0.156823978999181,0.611011420532269,0.130415077374812
0.00674556858542886,-0.0072877080818407,0.0599508955588909,0.18759526192964,-0.0111059303966011,0.00147781483161262,0.0138221169502827,-0.0329254562022469,0.0942824908606103,0.174439698256281,0.0183653757761571,0.0573836897342145,-0.01005928009171,0.0226632863057283,0.0861217108747313,0.0776376152280815,0.000504756283919091,0.0709824769007165,0.00452987926091309,0.0153590811576774,0.130810597702854,0.0581203093430987,0.00473733446905174,0.124483336620727,-0.0118293907117411,-0.0226484557325414,0.0835341556177282,0.0574552202456095,0.0398655017670702,0.161192430126051,-0.0159796732810566,-0.0437281079024202,0.13146819364228,0.0490450570222169,-0.00386395378797142,0.16798848643463,0.0325611455736984,-0.014062259106985,0.103006395632712,-0.00322100549040567,-0.0130659849469605,0.17143146157927,-0.0255123427101904,-0.000119368550919643,0.137606248624615,-0.0385559551128516,0.0273379607454935,0.189568781259054,0.000741343171458537,-0.00223526511111257,0.146727807067525,-0.0711773797646903,0.0366010266481822,0.168747066157531,-0.0264271744504755,0.034575821107476,0.0908334137183233,-0.0296486240531047,0.0212844567727615,0.201139049098624,0.00795516309595435,0.00980746158680765,0.128587072384687,-0.0674701962648312,0.0551579374261552,0.199331266906197,-0.0191148955515671,0.0237551104920138,0.155356624900879,-0.0483233137076348,0.0501580167230408,0.13436667830912,-0.012942510575038,-0.0315263630883645,0.0962218001538647,-0.0473535975619555,0.0902880667013749,0.13935604303092,-0.00731186842121873,-0.0282585577808807,0.0956570975994407,-0.0647793670217095,0.0756755011570936,0.130103416677705,0.0117998406014469,-0.01392232250614,0.114468807999188,-0.0641433206356308,0.0981938691970918,0.0901721103690799,0.0142656982159691,0.0126035376997332,0.091576057574064,-0.0308972913988819,0.10568649655723,0.0802834388652957,0.03371800188511,0.00479359994919267,0.084533491360207,-0.0382427384271291,0.121717430082584,0.0715534866774188,-0.00309874749389795,0.00584813890027144,0.0784550235947026,-0.00213352322110602,0.125198752051086,0.0106443343338529,-0.0324519040659089,-0.00696329771091184,0.0600306072377658,0.0455893269743613,0.146169010283651,0.0764456283299475,0.023587736737054,0.0123701209946348,0.0534104488860641,0.00573323378821994,0.18195151882064,0.0335728613732357,-0.0140236974015865,-0.00294655182014575,0.0186751957170146,0.0967249405859397,0.199737262373069,0.096626789703356
0.00365617412806558,0.573740008652273,0.00414552089069496,0.205216787474249,-0.00631873857333968,-0.0317546380568603,0.119341150581596,0.546732398754617,0.0207333306629575,0.147752865212938,0.0103484932572499,0.0457264697148643,0.219040309663329,0.452699804166102,0.0291691334877036,0.0970398115911218,0.00132148497165856,0.106549145346436,0.336267582251168,0.398870626771477,0.0857249492140584,0.0860269817373221,0.0171471816293582,0.099981385753339,0.383451249475146,0.292254771810594,0.0432503959594102,0.0383199389637433,-0.00531418006075642,0.157959487924145,0.430608971551871,0.154123641901219,0.10612643015816,0.0235942263667687,0.00185381367370328,0.165163468334857,0.489696434661365,0.0733097972847014,0.0957129514931188,-0.00835917467508634,0.0179883504479923,0.158306070299488,0.524669758622413,0.0221405279584143,0.114232586961224,-0.0308318322798623,0.0610249449203624,0.172247884723381,0.521608073756258,-0.0384951742301652,0.112854399628043,-0.0427921158036704,0.0260718808992711,0.172109170383721,0.499233082526044,-0.0501479677893173,0.142975947077109,-0.0734033285225234,0.0533547752592505,0.174245960291902,0.476717555873946,-0.00434121857695439,0.111338633584885,-0.0450621308881636,0.0637529850948295,0.186947835656591,0.501937510657301,0.020279181910436,0.098365593199221,-0.081920937827322,0.0488178680964632,0.142940606011496,0.504438218662989,0.0607888064358223,0.106066622145608,-0.085229164954562,0.101164086611618,0.151543875283093,0.486212188252191,0.13588027714581,0.13102492416572,-0.0447439999958675,0.0875244418217046,0.103446446775648,0.514735841534936,0.109171428306231,0.147752757637702,-0.0556230283979712,0.0678611202914145,0.0909508865886193,0.553353186685559,0.105018768738298,0.0996151086059674,-0.0183938739007275,0.111069984936044,0.100427891636686,0.595168258353339,0.123109732773721,0.130247577221978,-0.0191979954067224,0.138176264241264,0.0102354687605547,0.60522698272326,0.0689678863457262,0.125633231643307,-0.0164813803181094,0.152544197408157,0.0374822116649898,0.689571971315665,0.00106325018114464,0.146539906275061,0.0343315776335611,0.157601721529468,0.0454352568667933,0.807101981948229,-0.150148368754732,0.206458632157331,0.0781955534186516,0.168865369926394,0.0156383414381956,0.927037617353282,-0.2205301354108,0.208641557160972,0.0897258641711976,0.213254533542506,0.0752467803907891
0.124654971741467,0.53482698574546,-0.000203340433872256,0.569991810267953,0.0101367253326004,0.0149613398559578,0.207628395685231,0.423284804753501,0.0300029981898453,0.441872525174094,-0.0402428521095525,-0.0603755480185186,0.164384686980032,0.295184061615985,0.105366463473288,0.37143634982415,-0.116651714675404,-0.12123749461927,0.243761610320787,0.19857369706695,0.118898582872261,0.272563346148425,-0.0838646148637657,-0.15355594930768,0.270467873637668,0.114218456974207,0.218460047079808,0.112221079035667,-0.097449274746322,-0.159296433072658,0.262448984181317,0.0507513909048214,0.225783992974716,0.0601940315791851,-0.0921000821677582,-0.177695057346694,0.301331593023453,0.0169161327259637,0.282115797575184,-0.0171731808832264,-0.0960580367346108,-0.128344376292076,0.271628300709003,-0.0868321976279963,0.313314299685016,-0.0917807843602542,-0.0996393862463777,-0.11146764467424,0.309765495093924,-0.119637129435644,0.342652849225993,-0.13167941899994,-0.0850191746387547,-0.0796897940577494,0.273737348572298,-0.107537193229725,0.307687655950045,-0.141464095208261,-0.0473788862176919,-0.0380099932798294,0.284230401112231,-0.131999211830749,0.29819695734855,-0.170260494772336,0.0240622404218059,0.0798885073378866,0.285263092658956,-0.163593696296103,0.314592160607173,-0.176904192939721,0.103913341559637,0.201985021619745,0.257363501848241,-0.137074384737531,0.30465250764006,-0.168316031061263,0.16309529628349,0.29456507516569,0.280174850930156,-0.174192228341525,0.293454050418887,-0.14811637298996,0.248183380426828,0.386144099605152,0.230062206307921,-0.116732578740562,0.294529502043113,-0.124124935304995,0.344687315854025,0.512301445521763,0.239280181090078,-0.0881497105597266,0.352343877504652,-0.13135943654176,0.429552329408031,0.584889746330185,0.244899543404429,-0.0917184435200849,0.356260689456311,-0.0612514769762741,0.472029174100432,0.670736333137362,0.179521076456371,0.0180468592110397,0.427357191276294,-0.0154490322558063,0.547388977259891,0.747966986111118,0.136043547357411,0.0252686852211281,0.44789525030372,0.0406874780785328,0.636123013145562,0.758143412948332,0.107075614907103,0.118724400993419,0.477911859118713,0.143609394676635,0.703872942752756,0.797769268216432,0.0776889898283648,0.174151529826977,0.57329971000806,0.250106416727831,0.746691364062934,0.84089416556457
0.172959245429722,0.328161617586927,-0.0118853875224528,0.629933896938779,-0.0224041433447225,-0.0199742935123509,0.211843674391805,0.366694519505122,0.0542540774536677,0.478000370577414,-0.0683888660866814,0.14678128120348,0.275869533553162,0.28360523487011,0.138402799004768,0.361936600905069,-0.0909073388106524,0.243264130424344,0.272969478634915,0.266700021856945,0.164313437170093,0.253230482871196,-0.0877819260072267,0.367657853473427,0.258726442929217,0.202558226330311,0.234772518793943,0.117059270885132,-0.139415500674646,0.42410751570657,0.320437292375645,0.132359199950651,0.290866601084513,0.0652458361347592,-0.11776850597258,0.520359190961098,0.31291481179117,0.0299389352706341,0.337876298690049,-0.0241522212921688,-0.15041797220209,0.5553625364645,0.320690968983301,0.01763757225624,0.328920770191962,-0.0629467469624589,-0.0765859425790602,0.56089150117412,0.33060034775002,-0.0387117205257231,0.345804719475411,-0.116671034888425,-0.0829040487674835,0.598674982694125,0.37449720477448,-0.0626192836673192,0.361286256293224,-0.142231934129256,-0.0215202082139557,0.575260947794498,0.374104008099193,-0.0291085428152279,0.339075543468508,-0.200607384967599,0.0283821651057185,0.521802769803926,0.367171549760876,0.0278154684383932,0.348167349711507,-0.241828563465161,0.106623827297236,0.510932923309988,0.331932382085567,0.0476585099332773,0.317225729435075,-0.218921117968952,0.203853941633662,0.388084655298714,0.335816361355931,0.0727147895242817,0.337665351250784,-0.199539347250742,0.283331236128737,0.317558239950592,0.285523291930614,0.0656502888262457,0.310754259773615,-0.157381239278777,0.349430430032967,0.25588009308906,0.263693384702807,0.0725832715476458,0.328776166847346,-0.157652776366053,0.486965282154065,0.258303099170802,0.252162608608274,0.0699331051640937,0.377384660055709,-0.0859333794364471,0.578051876671604,0.202313019410993,0.202803804556548,0.0481602904099391,0.441451251854796,-0.0489384840460565,0.627805015264207,0.105665705603465,0.162525956167102,-0.0141471387181727,0.439523322329644,0.0670300976179163,0.691798581721011,0.111275901871911,0.137161645156259,-0.0572405006649337,0.529244076724399,0.158537647164509,0.791838748695116,0.131576205209085,0.091377195609133,-0.161765434307871,0.616622686678909,0.24711400548748,0.810671293643374,0.145838403456763
-0.0372659696333914,0.525601923355692,0.0163438751965231,0.262058442045457,0.0152262731348147,0.000526360487695418,0.0608866675205538,0.436371490945172,0.0374981894607541,0.191329182795952,-0.0286893210341771,-0.070314344679413,0.146440000479233,0.324083270174781,0.0460482833311574,0.18154511466427,-0.0762464888949224,-0.0621209685452367,0.149388210413418,0.178593407623058,0.0421622571603165,0.113323285851181,-0.0136288657254734,-0.0841943099303391,0.2127199864329,0.126602752292634,0.123524710062801,0.0400082207678769,-0.046803763191129,-0.0493319465319487,0.240092534975996,0.0438202473874306,0.151923833957914,0.0330855433788432,-0.0465296460184305,-0.0587157299106872,0.251105098607202,-0.0155571981939151,0.149218296805861,0.0168503403957557,-0.0645335673654564,-0.0886590815286989,0.250984698225767,-0.0630665381194584,0.139925209941082,-0.0316562016432973,-0.0327811748585919,-0.0426302730731203,0.282386949572972,-0.114979833312837,0.15482152735579,-0.0331108309008618,-0.0389884503913059,-0.0474919204030867,0.294849086735584,-0.118214843154691,0.168800806045893,-0.0754490828599067,5.30070242200208e-05,0.00322654848439192,0.253743360252429,-0.178735067371788,0.135440170237336,-0.0857399201213845,0.033914887254621,0.0328181272068713,0.24994133176443,-0.165455352392895,0.159602207571848,-0.0989529159867644,0.0640500745166375,0.117366443566972,0.268520730067797,-0.192021425265627,0.123886135827112,-0.0815706186302875,0.0668030340768029,0.142386696791876,0.278681363458618,-0.145612332964148,0.132837783389676,-0.0849297542301849,0.101051872291039,0.200287325476984,0.290455257857887,-0.142770319602098,0.141477896470602,-0.0540800400063145,0.151749998782237,0.223850613289865,0.329001354267774,-0.0908623951007611,0.137175329339413,-0.0556881047816053,0.200123011982881,0.265464743376499,0.32987189398593,-0.0549033077125615,0.163217608266033,-0.0484583263548197,0.223091240994724,0.29209547551,0.355510184017651,-0.00434111696272842,0.133772259785356,-0.0312206538047129,0.255783108370301,0.349976236361264,0.376549216413043,0.0556888692299714,0.206730825993044,0.019983129285202,0.305895649436618,0.382395743558779,0.463792573886828,0.111586063020582,0.20761798461818,0.0392693730224538,0.300275383936796,0.406418507190349,0.453468728181594,0.200957784948755,0.247149621730868,0.127908372227444,0.283957576819747,0.38447691235719
0.0156415890588365,0.244336216571692,0.170979886306349,0.269622549035,-0.00326126451977272,-0.0269004040552894,0.0300161154067369,0.219547553263052,0.161098426451332,0.247221189334669,-0.0351078026581053,0.0883480061927139,0.0633986083054814,0.199043273238886,0.175510594079665,0.209510528781739,-0.0387453301850776,0.140859600575636,0.0874016323658242,0.115447849841918,0.208122714433131,0.156247291422173,-0.0569072362408828,0.232466022405675,0.105223670721587,0.0662041552012705,0.234934410999119,0.140259728720898,-0.10274510960194,0.320946109726525,0.13141022864135,0.0256738618291519,0.246461048016238,0.118508083863739,-0.121819852220694,0.373690639315419,0.179142063692228,0.0209923135635415,0.257725254578989,0.00311930044939528,-0.0854541177275012,0.427380405500436,0.146255488069074,-0.0483067034194173,0.219533242727007,-0.0180230975676803,-0.0849090503397587,0.41331293467509,0.14546465778784,-0.0622612580413042,0.233345589557014,-0.0520366852135432,-0.0529122301120516,0.414752363922211,0.132460344539811,-0.0908017991249236,0.241042972679253,-0.0364660832641641,0.0327621450773202,0.411024716529843,0.183543494002982,-0.0980251602416249,0.220783374273171,0.0172037727208483,0.0251057022464493,0.3547283200059,0.169966166092429,-0.0798099021647029,0.241268764288229,-0.0277082605569248,0.0626991705783896,0.368586069683962,0.159089643084273,-0.0962716713600341,0.213790770613474,0.0486488177911983,0.147451100587221,0.282189586279194,0.146535360712324,-0.0981712624006266,0.231819840224598,0.0332995922347142,0.203265383343982,0.216126247785936,0.158589281905723,-0.0823035931779949,0.248508549335689,0.0915887141209362,0.231326454592022,0.181947814199181,0.133244172073841,-0.0595741009938157,0.213858545131965,0.0677359302180727,0.338183962171922,0.159506127559874,0.157474384741345,-0.054460604373359,0.184488251293988,0.0471901750353237,0.397863353287179,0.111239282711735,0.152691713926626,-0.0013871050795348,0.170118863144616,0.0446850644758747,0.403303515107282,0.0587872690647954,0.236656880675054,0.0725027040007959,0.139885000211159,0.00652190265316745,0.510553095136205,0.0678694066239054,0.211311965081192,0.0466609928265014,0.116245850234554,-0.0375723178456943,0.482869253857046,0.124763170429224,0.229135982923465,0.109067975734075,0.0974665820351888,-0.114819513785517,0.550007614293092,0.0779359708529845
0.234880046804199,0.442971157311449,0.0213843540727573,0.531442494388473,-0.0130458297324128,-0.038142223357087,0.243393152267075,0.341451657371163,0.0641799644532692,0.416058549205891,0.0291570258455706,0.110611313393798,0.288428057050958,0.307560387791192,0.0931839893275743,0.30809290819976,-0.00237843601685265,0.192805646566999,0.330867801671915,0.231749886969731,0.147919360451528,0.252589212337836,0.0313258222866856,0.297392658982302,0.326908607899557,0.183110462131748,0.195918028265622,0.13059721026591,0.0231636949453818,0.39599325901872,0.360259316157893,0.113949698830111,0.247856956425336,0.0412853718396166,0.0434139537676248,0.432530624198231,0.368007316783559,0.0905737666636842,0.261638603911888,-0.00247289724468484,0.0185293423206672,0.518247670340073,0.397561521158877,0.0433191202634748,0.27068663532326,-0.0404839567782627,0.125471878056248,0.556603467031572,0.386955903225388,-0.0412574965189289,0.244959661015466,-0.0926108299512495,0.0903363119738798,0.488023157097765,0.363323529222582,-0.0608478758892277,0.29185467668544,-0.15603459627618,0.0772207183812474,0.478855577462259,0.366698196329206,-0.0337138028782069,0.300285371931037,-0.182692187212565,0.13831818657151,0.460079781202255,0.334334379730992,0.0117997492478976,0.270169624265702,-0.184854343308462,0.194375663844473,0.398133625947287,0.406309509436446,0.0340207035898961,0.275555389569703,-0.153071958023299,0.18180598505379,0.333184574516366,0.330118170024426,0.0457406484833319,0.274414906533229,-0.176554379179092,0.236154520795263,0.319067426381447,0.331383583687882,0.128284451760133,0.308160610181996,-0.108042246321975,0.250517766897569,0.229694547372001,0.295259957269132,0.0514554962211663,0.270526284760433,-0.143380090714594,0.313280364274198,0.134331494372821,0.280114322545959,0.0748949248818833,0.333246116486261,-0.0548983293763584,0.338057355910559,0.183385918765269,0.212984333311961,0.0376417054869705,0.31066116565048,-0.0110587577320001,0.40662672120183,0.116918586826863,0.171092954289779,-0.0263442172577672,0.396035759327794,0.0237851461397313,0.429482976444258,0.0515122971318058,0.234131607249749,-0.115096761787265,0.443283388728851,0.116297724472061,0.448427452468265,0.0998227746677295,0.154925718882891,-0.173619134558628,0.485176554905442,0.227367555071891,0.508550982355448,0.0952204679457071
