"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
1.00989479997499,0.932331928037211,0.823031903949932,0.755412166581473,0.655914175314354,0.729828431002683,0.65332838476582,0.643073697868904,0.580901205335438,0.607028057566303,0.655413464538382,0.600042915629154,0.711882675464036,0.814340835066322,0.772499056729324,0.793043364402149,0.711955621890965,0.858517798034194,0.992779452304565,1.14565720323542,1.20409839522763
0.380808434017428,0.419081826168645,0.528835062670815,0.620754507362903,0.63453240348566,0.635841800872304,0.706766153114976,0.647640789872393,0.69891047839579,0.755524188333207,0.762412720734774,0.686774740640333,0.667472630960432,0.689432246928213,0.687767307930801,0.670102573121245,0.750839945412707,0.611235240302321,0.658747047994137,0.788704948226267,0.59904325504084
-0.315781187075798,-0.315958040931199,-0.315990172279616,-0.2557216496481,0.0414341411037851,0.42934812890572,0.559415836530627,0.838281836748281,1.06359588533328,1.02812594740893,1.08609889476869,0.908440575326236,0.793885304560308,0.77277320601128,0.599709558136844,0.704484936232313,0.880891782894962,1.14998384322378,1.47820955721876,1.71812365468186,1.90039442954326
2.29527885787759,2.12843064155054,1.85013632923096,1.74226580720394,1.7030000251337,1.55281057661074,1.39809935052652,1.34805925696292,1.39727309932692,1.35367722194097,1.35443096775217,1.4213562701845,1.44541195136411,1.48072006584419,1.58098748786752,1.75408551050635,1.89187636919592,1.96530701085172,2.22714018874857,2.41545618016686,2.78300369936156
1.09600443964059,0.994426361788517,0.926707147080707,0.889076100500758,0.81479832037229,0.74276209660678,0.669828935652266,0.700158717397989,0.638133677233745,0.5728974083417,0.649722605221587,0.73058182243485,0.687506304519484,0.662251859422358,0.804435000866758,0.854602219531795,0.965139044069276,0.975912036302356,1.12615827744957,1.24246208682038,1.32728695292187
0.692256571059829,0.7932080621296,0.976935639714695,0.941702955532108,0.993982923615345,1.13758872970773,1.32927915282646,1.37105037972745,1.27855591957847,1.26576622918347,1.29816487708731,1.12496676782491,1.04874857524127,1.07422317676323,1.13716926115131,1.04176196747237,1.11528954833752,1.05097408390715,1.09626665761893,1.01338927479831,0.869323544898465
1.74094363443834,2.09766439641557,2.29108429790359,2.36946786934956,2.45563233422153,2.61107178182055,2.62524172632609,2.6286288087279,2.71640837148161,2.61272921547605,2.68221918105366,2.57419195949041,2.71091993731259,2.62250135228017,2.49357184271162,2.5477428129382,2.5858457353548,2.52659726639839,2.51178145279387,2.44069451894576,2.46025085099716
1.48726377641911,1.40355384468298,1.23559620346538,1.05446705688383,1.11547262905136,0.927075517237196,0.941434563982785,0.937756655610859,0.794210870032043,0.782851034392528,0.872267644515825,0.832832269689941,0.863984843392694,1.01032177644368,1.01162594832224,1.06850932142348,1.23144156106665,1.42617587032324,1.50618585399654,1.52136613679407,1.78538299317073
0.556385960859208,0.53042114431121,0.46671787349243,0.476641128037204,0.417899651221342,0.375046555233679,0.28426335521261,0.257101527261492,0.242269065062678,0.345967045607741,0.326954836598045,0.283377666821133,0.394407395912827,0.313889327396094,0.407889443240106,0.366765773976265,0.427365790831102,0.573740085673571,0.457354639328593,0.640793329284116,0.656659445797677
0.343074174791101,0.284292731125139,0.381378542026474,0.436685011187664,0.448856166928355,0.46852946348736,0.497205379325379,0.623780123697749,0.579594206047163,0.592317980296416,0.435709545697871,0.541114866755323,0.473652463942171,0.506502952002977,0.567084262329891,0.467331746476326,0.517303178809942,0.484414734019969,0.50627072523726,0.472671004498835,0.461342992342504
0.550939640754895,0.542787027913672,0.446566248082744,0.524915947528297,0.427822193723223,0.458254104891739,0.338517865457662,0.328757134411418,0.273825711560903,0.411755287874811,0.451012004417624,0.271169626139545,0.444681356063791,0.363249382117953,0.444576503105313,0.442609598541251,0.46933907180445,0.433875139005915,0.540812626761085,0.640921744566489,0.630269710542335
0.658947145676941,0.545824842539599,0.489013863912314,0.464700149709576,0.550020649660841,0.504046198009156,0.395346598393779,0.333582388550303,0.326003893484631,0.344905280498052,0.354045566974137,0.385351767927792,0.428524193786666,0.383252511923874,0.550869759412503,0.450765161948755,0.509793759790897,0.52226395304571,0.691666231932216,0.708507157700585,0.771567729563131
0.308210894041439,0.305959957599306,0.365542275175883,0.256166464482755,0.408924169360972,0.444817058472904,0.396787737530768,0.529349710607725,0.438351855719786,0.454371759728929,0.451252266981757,0.412687313056099,0.39378102022116,0.437272071381877,0.42816224170481,0.338904732043315,0.378798523954977,0.43867215251133,0.389682145951198,0.350789082851712,0.311060864119402
1.51695363458259,1.73402956770187,1.95998490247073,2.10756530103295,2.0562235968717,2.18840177470963,2.2043004315343,2.25015401078332,2.28558583101896,2.30760240089638,2.29830371681828,2.30705060769758,2.23575658264545,2.27098373256689,2.18010287009133,2.21894323673622,2.25217308438344,2.10051616741516,2.07241992728469,2.13458058076461,2.06369098405667
