"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
-0.285329942657911,-0.431073216648435,-0.298799578355688,-0.101598963865514,0.147265755454522,0.34304271649614,0.754132911579619,1.14254852675745,1.23911549318334,1.20320836997579,1.16472041879987,1.09125386416975,0.868118887659231,0.766966656731416,0.683833599198297,0.769289869962884,1.04755253651308,1.33967792927732,1.63148723462348,1.95840859153158,2.25536875209585
1.65332835989246,1.93772025224127,2.17255550872027,2.16550026950891,2.40642967149727,2.45701525712859,2.51582935709343,2.5869438140073,2.58383227590152,2.50065219477241,2.51871788785316,2.45769533873643,2.56565923175627,2.59151325373834,2.44384304745986,2.5486587298835,2.34554489358641,2.35232833784242,2.3675135249596,2.30075030405214,2.32324226991353
1.13601686066107,1.26759303603675,1.36763593385526,1.57840020496658,1.802337413511,1.98805500584737,2.13523502009433,2.14687789677515,2.07098693031269,2.02486238461236,2.05007127434126,1.89455162251407,1.7828358691644,1.84881102264826,1.72240178540625,1.8079180440498,1.69720497944029,1.75880556317096,1.76506379136916,1.58389825690362,1.48886964813581
1.75764731624554,1.97104062067178,2.10067048043974,2.4099534686754,2.82226900450448,3.00310314977887,3.22424927887715,3.23583243232422,3.26025101712336,3.11318959318153,2.95067398410007,2.96771942932471,2.58493587515155,2.55706047061171,2.6599685900887,2.65039303339476,2.58244320935752,2.85071639578089,2.59968077174747,2.43838831550681,2.25219471875717
0.383873510289416,0.235880878041231,0.371300537731938,0.357456552484976,0.426798752367888,0.284279172613329,0.351222852694848,0.388617390382911,0.388950931662667,0.341427819434039,0.468117216096154,0.349055882354659,0.383011431117569,0.4996281793464,0.364135394131773,0.32696628963291,0.386638827549147,0.359420386124448,0.376900915676234,0.405320831272133,0.333441747508453
0.744887248270894,0.872502402802572,1.05906767333008,1.16005636711288,1.23689474123774,1.34194732825766,1.51847968292263,1.51560569915219,1.44132935318681,1.42393685048467,1.38356850918765,1.367308908315,1.27486151191046,1.13717584677378,1.34380513361235,1.25309859142561,1.23936134389224,1.18162535856972,1.09896595058347,1.1586737833868,1.12867005041397
-0.0253581574798063,-0.148139629544798,-0.103959656368483,0.0228852132029407,-0.0420938864725509,0.125588835187361,0.226228269685497,0.4723890886583,0.492993115233666,0.46504424829282,0.467332763505897,0.373571019928684,0.305730346882663,0.33073026138966,0.233528391745661,0.316252115916148,0.30804635165984,0.540308264596087,0.570697019025742,0.732423228084308,0.881974485477402
-0.300828723248911,-0.256398470605787,-0.314558063524296,-0.186037902461096,0.0553593117890522,0.450964322505692,0.620519287069941,1.01759040630548,1.27078221012007,1.17464566601302,1.12018023338896,0.97843404493286,0.780673929977357,0.684338866351633,0.690920299935311,0.753326407064396,1.09054208493208,1.24634373678507,1.62406186260624,1.91274076453122,2.12289775423325
0.6752832603752,0.57595913140685,0.452898322419768,0.532498125741382,0.447339572704033,0.510517838825365,0.369670148825144,0.380155279418827,0.378783281054167,0.38344739248915,0.387298769227397,0.369945228720497,0.393849860062324,0.474207229379393,0.462672670872289,0.481322966034034,0.561415214157917,0.552752536518055,0.594356509084834,0.624377416928903,0.650521622686862
0.644175275907693,0.554348906490939,0.602295230657033,0.492475665698506,0.455452439430058,0.58940549309623,0.38417812575861,0.385909326859948,0.392346785854782,0.410516553541501,0.438548899765481,0.346254058520116,0.449385702196238,0.403123079187077,0.497876459077321,0.442464382510054,0.488825996009902,0.482142735330321,0.603310462135007,0.753839237419222,0.853785275672818
